video_time,x_rot,y_rot,z_rot,quat_x,quat_y,quat_z,quat_w,left_eye_vector_x,left_eye_vector_y,left_eye_vector_z,right_eye_vector_x,right_eye_vector_y,right_eye_vector_z,left_eye_texture_x,left_eye_texture_y,right_eye_texture_x,right_eye_texture_y
3.975932,3.867831,153.1574,357.7196,-0.01151295,0.9720991,-0.03743472,0.231278,0.4017284,-0.1976055,-0.8941848,0.3941815,-0.1254127,-0.9104354,620.8533,894.0459,629.8511,941.937
4.004574,3.905735,153.1222,357.7121,-0.01148852,0.9720178,-0.03777495,0.2315656,0.4059562,-0.1962199,-0.8925791,0.3933303,-0.1120938,-0.9125383,617.8417,895.0186,630.9138,950.698
4.035036,3.949975,153.0961,357.7309,-0.01122995,0.9719558,-0.03811453,0.2317824,0.4081612,-0.1893501,-0.8930572,0.3888551,-0.1132081,-0.914317,616.6292,899.6465,634.1161,949.9376
4.061335,3.986154,153.1032,357.7727,-0.01080408,0.9719651,-0.03833605,0.2317274,0.3842133,-0.1760851,-0.906297,0.3748999,-0.1217419,-0.919037,634.877,908.2762,643.8736,944.2997
4.089749,4.021226,153.1266,357.823,-0.01031436,0.9720079,-0.03852971,0.2315377,0.351647,-0.2034897,-0.9137486,0.3204615,-0.1074095,-0.9411523,656.9958,890.0779,682.7468,954.0001
4.118727,4.040876,153.1434,357.8474,-0.01007333,0.9720389,-0.0386456,0.2313991,0.2999817,-0.3567906,-0.8847098,0.2958556,-0.0186596,-0.9550505,683.6107,785.9084,700.8879,1012.068
4.147452,4.074841,153.1759,357.8844,-0.009701462,0.9720988,-0.03885613,0.2311277,0.3550467,-0.1633097,-0.9204737,0.3058651,-0.03525804,-0.9514218,656.4755,916.9545,693.9185,1001.202
4.175725,4.074465,153.2303,357.888,-0.009689805,0.9722087,-0.03884102,0.2306678,0.3571197,-0.164515,-0.9194565,0.3080654,-0.03157652,-0.950841,654.9403,916.1345,692.4351,1003.61
4.204711,4.015315,153.2599,357.867,-0.009997606,0.972282,-0.03837902,0.2304231,0.3602199,-0.1699262,-0.9172605,0.3086856,-0.03991857,-0.9503261,652.4784,912.4966,691.9369,998.148
4.232998,4.006718,153.2687,357.8755,-0.009945349,0.9723028,-0.03828814,0.230353,0.3607806,-0.1742595,-0.9162266,0.3046141,-0.03855765,-0.9516951,651.8734,909.5984,694.7395,999.0392
4.263291,3.997362,153.2901,357.874,-0.0099849,0.972348,-0.03821011,0.2301734,0.3634877,-0.1731746,-0.9153618,0.3043119,-0.03906001,-0.9517713,649.9846,910.2949,694.9402,998.7101
4.290212,3.942438,153.309,357.8721,-0.01011783,0.9723998,-0.03774628,0.2300251,0.3613118,-0.1727476,-0.9163035,0.3012257,-0.04354457,-0.9525582,651.5617,910.5977,697.0068,995.7751
4.321999,3.905613,153.312,357.8559,-0.01033056,0.9724138,-0.03746611,0.230002,0.3634689,-0.1722733,-0.9155394,0.2996234,-0.04044924,-0.9531997,650.0391,910.8898,698.1334,997.7962
4.346581,3.908635,153.3246,357.896,-0.009988608,0.9724419,-0.03741024,0.2299076,0.3619587,-0.1688718,-0.9167705,0.3011162,-0.03840608,-0.9528137,651.2783,913.1744,697.131,999.132
4.37573,3.892451,153.3396,357.8936,-0.01004649,0.9724757,-0.03727645,0.2297838,0.3246883,-0.1484158,-0.9341041,0.2633235,-0.01932118,-0.9645141,678.5583,927.0009,723.0675,1011.618
4.405436,3.847338,153.3495,357.8279,-0.01069834,0.9725009,-0.03702457,0.2296886,0.3029621,-0.1097018,-0.9466676,0.2543322,0.02321949,-0.9668381,694.7579,952.516,729.1761,1039.541
4.432869,3.840918,153.3441,357.7932,-0.01100328,0.9724884,-0.03703999,0.2297244,0.3043776,-0.1122502,-0.9459145,0.2477461,0.01783642,-0.9686608,693.7214,950.8436,733.677,1036.015
4.461221,3.874583,153.3557,357.8358,-0.01057783,0.9725074,-0.03723915,0.2296316,0.3044046,-0.1137564,-0.9457259,0.2470268,0.02221845,-0.9687539,693.6642,949.8585,734.1469,1038.891
4.489913,3.88565,153.3783,357.8687,-0.01028421,0.9725529,-0.03726521,0.229448,0.3056808,-0.1132013,-0.9453807,0.2396274,0.02338636,-0.9705833,692.7974,950.2216,739.1642,1039.663
4.520364,3.840558,153.3931,357.8459,-0.01057252,0.9725916,-0.03692675,0.2293257,0.3017209,-0.1095967,-0.9470761,0.2364756,0.02083703,-0.971414,695.6111,952.5856,741.3015,1037.99
4.547895,3.794135,153.3857,357.7859,-0.01117323,0.9725823,-0.03665375,0.2293801,0.3097273,-0.114363,-0.9439228,0.2381803,0.02718878,-0.9708403,689.9775,949.4464,740.1249,1042.15
4.575872,3.79089,153.3762,357.8077,-0.01099149,0.9725664,-0.03658343,0.229468,0.3782324,-0.1097202,-0.9191854,0.3241127,0.03445534,-0.9453909,641.8536,952.1802,681.3583,1046.893
4.604096,3.791371,153.3863,357.8803,-0.0103773,0.9725931,-0.03644116,0.2294057,0.3813973,-0.1122673,-0.9175687,0.3225947,0.03586006,-0.9458576,639.506,950.489,682.3945,1047.811
4.635075,3.783926,153.3871,357.8542,-0.01061437,0.9725943,-0.03643023,0.2293916,0.3839221,-0.1121087,-0.9165345,0.3196257,0.03234326,-0.9469918,637.6896,950.6119,684.48,1045.506
4.661357,3.802859,153.3681,357.8018,-0.01101555,0.9725466,-0.03669775,0.2295322,0.3836251,-0.1037588,-0.9176415,0.3248506,0.02554677,-0.9454202,638.1559,956.1025,680.9073,1041.061
4.690334,3.834031,153.3399,357.8258,-0.01073974,0.9724849,-0.03691672,0.2297717,0.385311,-0.1060187,-0.9166763,0.3292169,0.03891663,-0.943452,636.8758,954.6312,677.7977,1049.821
4.718602,3.89317,153.3172,357.8822,-0.01013432,0.9724296,-0.03730735,0.2299697,0.383481,-0.1041793,-0.9176541,0.3291787,0.03881165,-0.9434698,638.2517,955.8322,677.8267,1049.756
4.746792,3.937744,153.315,357.9397,-0.009555655,0.972419,-0.03757025,0.2299967,0.3715448,-0.111079,-0.9217462,0.338368,0.02379346,-0.940713,646.5897,951.3454,671.5486,1039.933
4.777171,3.961558,153.3109,357.9522,-0.009400164,0.9724057,-0.03774751,0.2300303,0.4224495,-0.1149781,-0.8990643,0.3747628,0.02781039,-0.9267036,609.6395,948.9684,645.892,1042.618
4.804225,3.986001,153.3257,357.9735,-0.009175053,0.9724306,-0.03791096,0.2299071,0.4043409,-0.130566,-0.9052409,0.3650469,0.01342497,-0.9308923,622.2837,938.6226,652.8801,1033.15
4.834526,3.922948,153.343,358.0022,-0.009064117,0.9724839,-0.03731703,0.2297831,0.4050154,-0.1276831,-0.9053505,0.3637264,0.01225621,-0.9314252,621.8988,940.5209,653.8114,1032.376
4.861112,3.907587,153.3485,358.0272,-0.008885018,0.9725008,-0.03713624,0.2297481,0.4076176,-0.1417124,-0.9020895,0.3626619,0.005123667,-0.9319068,619.4171,931.2885,654.5578,1027.679
4.890157,3.908738,153.3511,358.0231,-0.008918296,0.9725054,-0.037154,0.2297245,0.411469,-0.1438407,-0.9000018,0.3586029,-0.006990593,-0.9334641,616.5153,929.9091,657.3908,1019.699
4.918611,3.856834,153.356,357.9645,-0.009521914,0.9725237,-0.03683073,0.2296747,0.4107895,-0.1450104,-0.9001244,0.356752,-0.009357105,-0.9341522,616.956,929.1282,658.6838,1018.139
4.947362,3.795411,153.3507,357.9824,-0.009491913,0.9725298,-0.03627411,0.2297388,0.4095297,-0.1464899,-0.9004589,0.3572094,-0.007213405,-0.9339964,617.8055,928.1376,658.3707,1019.544
4.975204,3.805923,153.3498,358.037,-0.009006768,0.9725298,-0.03625384,0.2297616,0.4121163,-0.1481553,-0.8990052,0.3568089,-0.006363723,-0.9341558,615.8421,927.0551,658.6555,1020.104
5.004224,3.806561,153.3537,358.0283,-0.009080609,0.9725368,-0.0362764,0.2297255,0.4150124,-0.1517759,-0.8970668,0.3562641,-0.008190718,-0.9343495,613.5544,924.6799,659.0317,1018.902
5.032803,3.76432,153.3439,357.9785,-0.009585427,0.9725234,-0.03601869,0.2298023,0.415012,-0.1417557,-0.8987049,0.3545429,-0.01572179,-0.9349076,614.0274,931.296,660.2047,1013.948
5.061323,3.74805,153.3239,357.9568,-0.009796115,0.9724854,-0.03592587,0.2299687,0.3887543,-0.1252249,-0.9127918,0.3338592,0.01652447,-0.9424781,633.7705,942.0101,674.7086,1035.148
5.089877,3.786032,153.3264,358.0061,-0.009301722,0.9724852,-0.03614893,0.229955,0.3932351,-0.1236245,-0.9110889,0.3361553,0.01059951,-0.941747,630.5856,943.1014,673.126,1031.262
5.118915,3.757951,153.3324,358.0032,-0.009384626,0.9725038,-0.03591596,0.2299092,0.3956061,-0.1219362,-0.9102898,0.3383113,0.004640207,-0.9410228,628.9271,944.2278,671.6292,1027.344
5.147205,3.704449,153.3279,358.0026,-0.009496732,0.9725078,-0.03546372,0.2299582,0.3927825,-0.1218298,-0.9115259,0.3358242,0.01049691,-0.9418662,630.9749,944.2736,673.3564,1031.188
5.175754,3.676294,153.3121,358.0014,-0.009558337,0.9724827,-0.03522845,0.2300977,0.395055,-0.1211648,-0.9106321,0.3356671,0.009112074,-0.9419366,629.3542,944.7255,673.4687,1030.276
5.204317,3.714027,153.3038,358.0433,-0.009124517,0.9724604,-0.03546522,0.2301731,0.3978968,-0.1211894,-0.9093907,0.3376221,0.004775152,-0.9412696,627.2956,944.7317,672.1113,1027.429
5.233589,3.729522,153.3038,358.0357,-0.009157418,0.972456,-0.03561188,0.230168,0.3946888,-0.1196896,-0.9109858,0.3319239,0.005823523,-0.9432882,629.6698,945.6978,676.0735,1028.119
5.265378,3.716101,153.2843,358.0245,-0.009273769,0.9724192,-0.03552215,0.2303326,0.3984908,-0.1246775,-0.9086587,0.3376976,0.006902456,-0.9412294,626.7456,942.4402,672.0597,1028.828
5.290011,3.705744,153.2434,358.0328,-0.0092117,0.9723401,-0.03542091,0.2306844,0.4017193,-0.1257184,-0.9070924,0.3379801,0.006274393,-0.9411323,624.3705,941.776,671.8665,1028.414
5.318577,3.758605,153.203,358.0697,-0.008778721,0.9722488,-0.03579806,0.2310276,0.3975016,-0.1230212,-0.9093176,0.3345929,0.009070887,-0.9423191,627.5268,943.527,674.2239,1030.255
5.347378,3.769547,153.1869,358.1012,-0.008484534,0.972216,-0.03582862,0.2311718,0.3938554,-0.1053167,-0.913119,0.3355019,0.02714015,-0.9416485,630.7349,955.1443,673.5341,1042.111
5.375457,3.771171,153.1783,358.1557,-0.008016379,0.9722022,-0.0357331,0.2312612,0.3959612,-0.1032304,-0.9124463,0.3410915,0.0287938,-0.939589,629.2725,956.5274,669.639,1043.2
5.404415,3.789699,153.1735,358.152,-0.008008522,0.9721877,-0.03589801,0.231297,0.3987668,-0.106281,-0.9108729,0.3385511,0.02454024,-0.940628,627.1519,954.5426,671.429,1040.411
5.433219,3.795857,153.1785,358.1331,-0.008158213,0.972195,-0.03598809,0.2312474,0.3967923,-0.1043152,-0.9119617,0.3358036,0.02555902,-0.9415852,628.6393,955.822,673.3334,1041.077
5.462666,3.755357,153.1805,358.1185,-0.008364459,0.9722079,-0.03567381,0.231234,0.3964979,-0.1062185,-0.9118701,0.3356671,0.02971129,-0.941512,628.7964,954.5673,673.4052,1043.794
5.483604,3.767123,153.1792,358.1122,-0.008393916,0.972202,-0.03578648,0.2312406,0.3979564,-0.1050801,-0.9113665,0.338013,0.03075735,-0.9406387,627.7739,955.3246,671.7692,1044.483
5.506568,3.750282,153.1836,358.1136,-0.008417312,0.972215,-0.03564043,0.2312075,0.3968755,-0.1034474,-0.9120244,0.3363772,0.02442053,-0.9414107,628.6039,956.3888,672.9399,1040.328
5.532607,3.728534,153.1856,358.1197,-0.008410328,0.9722248,-0.03544354,0.2311972,0.395754,-0.1067135,-0.9121355,0.3364599,0.02826429,-0.9412736,629.3198,954.2355,672.8625,1042.845
5.56151,3.676154,153.186,358.1299,-0.008430276,0.9722389,-0.03497868,0.2312077,0.3996253,-0.1043619,-0.9107185,0.3310829,0.0279712,-0.943187,626.5854,955.7988,676.5949,1042.644
5.590261,3.687197,153.1974,358.1387,-0.008336749,0.97226,-0.03505376,0.2311109,0.3989422,-0.1022354,-0.9112591,0.3345531,0.02560289,-0.9420291,627.1409,957.1917,674.2001,1041.096
5.619181,3.695953,153.2227,358.1139,-0.008537076,0.972307,-0.03517615,0.2308874,0.3980038,-0.102721,-0.9116148,0.3284314,0.02349368,-0.9442356,627.8048,956.8682,678.4523,1039.71
5.646714,3.741604,153.2459,358.103,-0.00854391,0.972342,-0.03558351,0.2306773,0.3970695,-0.1022314,-0.9120771,0.3228601,0.02631453,-0.9460809,628.4935,957.1876,682.2875,1041.558
5.676202,3.747332,153.2724,358.1133,-0.008453779,0.9723946,-0.03560956,0.2304547,0.398852,-0.1059545,-0.9108736,0.3219104,0.02729847,-0.9463766,627.0921,954.7543,682.9369,1042.202
5.704329,3.771673,153.2795,358.1187,-0.008360757,0.9724033,-0.03580461,0.2303908,0.3987473,-0.1107505,-0.9103488,0.3281966,0.02053892,-0.9443861,627.0218,951.6054,678.6239,1037.779
5.732849,3.798201,153.2802,358.1247,-0.008256624,0.9723986,-0.0360176,0.2303814,0.398366,-0.1135848,-0.9101664,0.3294083,0.01974985,-0.9439811,627.2087,949.7426,677.788,1037.265
5.761999,3.786024,153.2974,358.1248,-0.008285056,0.9724362,-0.03591268,0.230238,0.3976326,-0.1166427,-0.9101005,0.3311511,0.0157982,-0.9434454,627.6398,947.7266,676.5922,1034.673
5.78968,3.714667,153.3045,358.1036,-0.0086112,0.9724663,-0.03534935,0.2301858,0.3976642,-0.1195982,-0.909703,0.3308976,0.0134169,-0.9435713,627.5181,945.7773,676.774,1033.104
5.819457,3.671262,153.3006,358.1073,-0.008666235,0.9724691,-0.03497397,0.2302295,0.3992458,-0.1176403,-0.9092654,0.3288926,0.01501761,-0.944248,626.4377,947.0722,678.16,1034.151
5.840143,3.67601,153.3028,358.102,-0.008702479,0.972472,-0.03502477,0.2302079,0.399471,-0.1187043,-0.9090282,0.3273704,0.01618747,-0.9447575,626.2388,946.3742,679.2106,1034.918
5.861105,3.671572,153.3015,358.0871,-0.008837841,0.9724694,-0.03501724,0.2302149,0.3982749,-0.1215592,-0.9091758,0.3298931,0.01053196,-0.9439596,627.0092,944.4878,677.4772,1031.207
5.891004,3.629316,153.2968,358.0441,-0.009286521,0.9724665,-0.03474548,0.2302509,0.3994172,-0.1232784,-0.9084429,0.3316658,0.008395432,-0.9433596,626.1221,943.3608,676.2509,1029.801
5.918656,3.627046,153.2786,358.0188,-0.009500179,0.9724284,-0.03477853,0.2303981,0.3992597,-0.119859,-0.9089695,0.3320043,0.0079265,-0.9432446,626.3551,945.6095,676.0178,1029.493
5.946851,3.643028,153.2482,357.9963,-0.009649708,0.9723616,-0.03496196,0.2306457,0.3970092,-0.1193708,-0.9100189,0.3323838,0.01166952,-0.9430721,628.0047,945.9169,675.7509,1031.952
5.975904,3.678025,153.2221,358.0064,-0.009485211,0.9723017,-0.03524067,0.2308628,0.3943067,-0.1189127,-0.911253,0.3367777,0.01024922,-0.9415284,629.9788,946.2023,672.7016,1031.024
6.004036,3.737379,153.216,358.0378,-0.009096497,0.9722776,-0.03568132,0.2309119,0.3921947,-0.1291845,-0.910766,0.3575731,-0.008310768,-0.9338482,631.1494,939.4264,658.1212,1018.818
6.032589,3.740721,153.2208,358.0117,-0.009312319,0.9722844,-0.03576179,0.2308624,0.4322662,-0.2453305,-0.867732,0.3801053,0.01672742,-0.924792,594.6677,862.2217,642.146,1035.319
6.061072,3.739869,153.2169,357.9779,-0.00959986,0.9722741,-0.03582302,0.2308846,0.322916,-0.3691467,-0.8714677,0.3580649,-0.0378754,-0.9329283,665.2106,776.8984,657.5529,999.4035
6.090973,3.753013,153.2239,357.9871,-0.009497715,0.9722857,-0.03591549,0.2308257,0.3871742,-0.04175392,-0.9210607,0.3461117,0.02002596,-0.9379796,636.8708,996.8121,666.1729,1037.454
6.1187,3.751145,153.2366,357.9757,-0.009602216,0.9723108,-0.03592154,0.2307145,0.3872922,-0.09588981,-0.9169568,0.3390001,0.04360181,-0.9397754,635.7379,961.2928,670.9812,1052.893
6.14792,3.70769,153.2404,357.9471,-0.00993346,0.9723264,-0.03561006,0.230683,0.3882906,-0.1068562,-0.9153208,0.3358187,0.03965611,-0.9410915,634.7076,954.0916,673.2246,1050.303
6.175128,3.660166,153.2349,357.9431,-0.01006202,0.9723262,-0.0352155,0.2307391,0.3945751,-0.1128821,-0.9119036,0.3305121,0.03371989,-0.9431993,629.9796,950.1691,676.9495,1046.407
6.203816,3.668678,153.2338,357.9672,-0.009839962,0.9723241,-0.03523926,0.2307536,0.3940699,-0.1139591,-0.9119881,0.3343555,0.02698901,-0.9420605,630.3111,949.4584,674.3271,1042.003
6.2332,3.655965,153.2446,357.9827,-0.009737523,0.9723502,-0.03509931,0.2306695,0.397016,-0.1066639,-0.9115926,0.3325243,0.0309264,-0.9425876,628.4031,954.2703,675.5734,1044.58
6.268613,3.623213,153.2679,357.9732,-0.009891887,0.9724038,-0.03483868,0.2304761,0.3959857,-0.1087506,-0.9117942,0.3275995,0.03715144,-0.9440861,629.0843,952.8907,678.9365,1048.647
6.290748,3.631621,153.2821,357.9448,-0.01011994,0.972428,-0.0349658,0.230345,0.3974828,-0.1084595,-0.9111773,0.3325226,0.03133041,-0.9425748,628.0081,953.0919,675.5691,1044.842
6.319896,3.645269,153.2969,357.9583,-0.009982316,0.9724558,-0.03505316,0.2302203,0.3968807,-0.1121045,-0.9109986,0.3259754,0.0348429,-0.9447359,628.3303,950.6941,680.0749,1047.137
6.346807,3.636249,153.3092,357.9408,-0.01015321,0.9724811,-0.0350108,0.2301125,0.3973256,-0.109096,-0.9111698,0.3282026,0.02723478,-0.9442147,628.1003,952.6732,678.5844,1042.156
6.375881,3.625174,153.3269,357.9617,-0.01000336,0.9725209,-0.03487328,0.2299713,0.3970489,-0.1075419,-0.9114752,0.3271061,0.03548055,-0.9443213,628.3465,953.6914,679.2861,1047.554
6.404195,3.616359,153.3307,357.9308,-0.01028489,0.972528,-0.03486023,0.2299313,0.3996228,-0.1078678,-0.9103111,0.3268886,0.0334925,-0.9444693,626.4719,953.4924,679.4511,1046.252
6.432849,3.630891,153.3244,357.9109,-0.01042184,0.97251,-0.03502388,0.2299759,0.3988046,-0.1096946,-0.9104516,0.3313743,0.03280817,-0.9429288,627.0095,952.2886,676.3518,1045.809
6.461562,3.618628,153.3248,357.9232,-0.01034244,0.9725149,-0.03489514,0.2299788,0.3987097,-0.1083211,-0.9106575,0.3320703,0.02596872,-0.9428971,627.1202,953.1892,675.9108,1041.329
6.48236,3.608861,153.3298,357.9048,-0.01051983,0.9725255,-0.03484875,0.2299331,0.3989649,-0.10704,-0.9106972,0.3321269,0.02293961,-0.9429557,626.9735,954.0314,675.8861,1039.343
6.50452,3.568924,153.3195,357.8589,-0.01098733,0.9725096,-0.03460311,0.2300151,0.3991485,-0.1065862,-0.91067,0.3304757,0.02607343,-0.9434543,626.8549,954.3274,677.016,1041.392
6.532918,3.51247,153.2974,357.8485,-0.01118261,0.972477,-0.03414708,0.2302119,0.3997845,-0.1062933,-0.9104253,0.3303521,0.03211762,-0.9433112,626.4046,954.5191,677.0667,1045.347
6.564096,3.535196,153.2793,357.8787,-0.01087527,0.9724383,-0.03428102,0.23037,0.3996317,-0.1058769,-0.9105409,0.3310206,0.02667763,-0.9432464,626.5291,954.7935,676.6382,1041.786
6.589418,3.497335,153.2682,357.8439,-0.01124309,0.9724212,-0.03403068,0.2304614,0.4008052,-0.1024635,-0.9104156,0.3334625,0.03395073,-0.9421519,625.7789,957.0378,674.9008,1046.549
6.618675,3.474465,153.2433,357.8151,-0.0115266,0.9723733,-0.03389715,0.2306693,0.4003111,-0.1002106,-0.9108836,0.3296275,0.0363982,-0.9434092,626.2028,958.5117,677.5415,1048.145
6.646754,3.506674,153.2231,357.8574,-0.01109652,0.9723296,-0.0340872,0.2308467,0.3995796,-0.09741008,-0.9115083,0.3256246,0.03602544,-0.9448127,626.8115,960.3475,680.314,1047.9
6.675747,3.563635,153.2226,357.8871,-0.01072902,0.9723186,-0.03451059,0.230847,0.4014662,-0.1043944,-0.9099048,0.3290421,0.0247479,-0.943991,625.2473,955.7793,678.0233,1040.522
6.705165,3.572516,153.2069,357.8758,-0.01080231,0.972284,-0.0346102,0.2309747,0.3985657,-0.1048147,-0.9111308,0.3281063,0.02568142,-0.9442917,627.3383,955.4874,678.6674,1041.134
6.732491,3.598067,153.1767,357.8577,-0.01089471,0.9722156,-0.03486623,0.2312198,0.4015831,-0.104164,-0.9098796,0.3302061,0.02606644,-0.9435489,625.1729,955.9338,677.2137,1041.39
6.762481,3.638801,153.1494,357.8708,-0.01069238,0.9721523,-0.0351878,0.2314463,0.4003075,-0.104525,-0.9104002,0.3276206,0.02683647,-0.9444282,626.0892,955.6927,679.0015,1041.895
6.790081,3.688363,153.1528,357.9238,-0.01014333,0.9721524,-0.03550082,0.2314228,0.4001497,-0.1065255,-0.9102377,0.3256932,0.02935641,-0.9450197,626.1442,954.3823,680.319,1043.548
6.820587,3.652301,153.1709,357.9376,-0.01010553,0.9721986,-0.03516563,0.2312817,0.4019564,-0.1066685,-0.9094245,0.3261381,0.02912723,-0.9448733,624.8287,954.2961,680.0115,1043.396
6.846686,3.638158,153.1665,357.8799,-0.01062255,0.9721878,-0.03516258,0.2313045,0.4023276,-0.1064844,-0.909282,0.3267793,0.02384694,-0.9447998,624.5653,954.418,679.5983,1039.936
6.875538,3.669253,153.1633,357.8527,-0.01078888,0.9721715,-0.03548143,0.2313165,0.3999849,-0.1065706,-0.9103048,0.3272761,0.02539523,-0.9445875,626.2615,954.3502,679.2467,1040.953
6.904642,3.694252,153.1775,357.9074,-0.01027844,0.9721993,-0.03558175,0.2312076,0.4029533,-0.1085279,-0.9087632,0.3219608,0.02368922,-0.9464567,624.0489,953.0842,682.9297,1039.834
6.93278,3.682751,153.1821,357.9393,-0.01003238,0.9722143,-0.03541939,0.2311802,0.4027819,-0.1125328,-0.9083519,0.3249219,0.02349243,-0.9454491,624.0483,950.452,680.8832,1039.706
6.961471,3.726991,153.1766,357.9588,-0.009775585,0.9721943,-0.03575576,0.2312236,0.4021886,-0.112491,-0.9086199,0.3272729,0.02351806,-0.9446372,624.4805,950.4794,679.2576,1039.728
6.989675,3.784296,153.1695,357.969,-0.009570838,0.972167,-0.03622186,0.2312744,0.4036463,-0.1124585,-0.9079773,0.3267347,0.01626948,-0.9449761,623.4244,950.5137,679.6604,1034.98
7.018537,3.816047,153.1801,357.9991,-0.009254781,0.9721829,-0.03642964,0.2311877,0.4039207,-0.1125464,-0.9078444,0.3240763,0.01558069,-0.9459027,623.2216,950.4601,681.501,1034.529
7.047237,3.824134,153.1809,358.014,-0.009111539,0.9721837,-0.03646794,0.2311838,0.4029127,-0.1146152,-0.9080334,0.328467,0.01794519,-0.944345,623.8867,949.0955,678.4543,1036.083
7.075832,3.851074,153.1625,357.9859,-0.009289897,0.9721376,-0.03675472,0.2313249,0.4038428,-0.1180114,-0.9071849,0.3292093,0.01652103,-0.9441125,623.1016,946.8709,677.9464,1035.151
7.103959,3.872881,153.1417,358.0058,-0.00906969,0.9720919,-0.03690103,0.2315028,0.4029844,-0.1166094,-0.9077477,0.3302975,0.01824082,-0.9437007,623.7728,947.7891,677.1879,1036.281
7.133228,3.872859,153.1213,358.0536,-0.008657901,0.9720542,-0.03680587,0.2316914,0.4041431,-0.1154302,-0.9073832,0.3290217,0.01948659,-0.9441214,622.972,948.5709,678.0689,1037.097
7.162395,3.864209,153.0949,358.1109,-0.008180885,0.9720072,-0.03661852,0.2319356,0.4023423,-0.115105,-0.9082244,0.3281721,0.02237379,-0.944353,624.2915,948.7731,678.6469,1038.989
7.190558,3.861128,153.0533,358.1201,-0.008095759,0.9719244,-0.0365767,0.232292,0.4026526,-0.1114649,-0.9085408,0.3263787,0.02189963,-0.9449854,624.1858,951.1666,679.8934,1038.677
7.219116,3.854207,153.0027,358.1035,-0.008234147,0.9718223,-0.0365552,0.232717,0.4031592,-0.1117136,-0.9082856,0.3281128,0.02106076,-0.9444038,623.8143,951.0056,678.7009,1038.127
7.246901,3.862463,152.9686,358.1049,-0.008195469,0.9717511,-0.03662503,0.233005,0.402985,-0.109349,-0.9086506,0.3304027,0.01378225,-0.9437394,624.0169,952.5582,677.1419,1033.355
7.279461,3.824582,152.9242,358.0601,-0.008637913,0.9716669,-0.03639814,0.2333752,0.4034468,-0.110321,-0.9083281,0.3311012,0.02300519,-0.9433148,623.6553,951.9196,676.6279,1039.402
7.304171,3.820959,152.879,358.0049,-0.009099155,0.9715714,-0.03648347,0.2337419,0.4006964,-0.1093959,-0.9096565,0.330494,0.009956613,-0.9437556,625.6823,952.5108,677.0936,1030.841
7.333191,3.814889,152.8366,357.9918,-0.009209698,0.9714853,-0.03646228,0.2340983,0.4044604,-0.1101139,-0.9079024,0.3308591,0.01389032,-0.9435779,622.933,952.0606,676.8353,1033.423
7.361158,3.813885,152.809,358.0331,-0.008852492,0.9714324,-0.03637144,0.2343457,0.4018761,-0.1130663,-0.9086868,0.3326975,0.01867699,-0.9428486,624.7176,950.1061,675.5475,1036.564
7.389709,3.790157,152.7762,358.0055,-0.009124859,0.9713689,-0.03622941,0.2346202,0.4025063,-0.1120116,-0.9085384,0.3315996,0.02346225,-0.9431284,624.2964,950.801,676.2916,1039.699
